principal_component_1,principal_component_2,cluster
0.5956226258637237,-1.440973763326808,1
-0.28796719123986203,-0.9003889178208699,1
1.375007200880574,0.1438055193597775,2
2.744765780414812,-0.16423986933495102,2
-1.7950716915966993,-0.6748331373197943,1
0.217924784371804,0.831216516690576,0
-0.8008457610968654,-0.2320202060660761,1
-1.3563465377218091,1.515516088045353,0
1.5066652162395253,-0.050529996972765806,2
-1.8653492333872492,-0.6722373025285054,1
-1.4124325030124787,-0.24985264127427906,1
0.30316931086495286,-1.4033253977641345,1
0.08893440144091017,1.561108927598702,0
-1.010008126735746,-0.7940723633104523,1
0.9149728964498047,1.1074067869133322,0
-0.8839109455771798,-0.8647636765156101,1
-1.9236487129419022,-0.14788173297300766,1
-1.3467741232633397,-0.7536653464050884,1
-1.4732443664570922,-0.5483331862603708,1
-1.093928779881546,-0.7790475158036877,1
1.0099219851807093,-0.8918701044507159,2
1.3035457505533827,1.9381904595150408,0
1.0761760169714443,0.48233394740758173,2
-0.761200552925561,-0.5086727971182065,1
-0.8272742743861499,-0.3711092244746625,1
-0.28166017348736183,-0.8548855701109881,1
-0.5331967554768027,1.4309027562441843,0
-0.5431958903868644,-0.46075455037406887,1
2.372561082671209,-0.2529118018497928,2
0.12383135567436827,-1.3481631988702434,1
-0.3679561516791413,-1.0293416004123361,1
1.401467102590576,0.5354899272538095,2
0.06887390884628877,-0.7258921560350492,1
-0.46341775152437115,-0.8013684050992436,1
-1.3585829193434058,3.5406760460977647,0
0.23107546214992725,-1.4449805537111355,1
-0.939523155051531,-0.4211232197361926,1
1.5466117096543588,-0.1814918558050394,2
-0.9195292886430234,1.1482177224362216,0
0.2791747089135908,-0.3214773425892256,1
-1.2704503113117498,-0.912584055662231,1
-1.0736629079795672,-0.10789332645174955,1
0.41296031170940695,0.9844448093619244,0
0.2920979181796912,-0.3052748584591121,1
0.1935134985078624,1.3857306280886534,0
-1.4014207427116427,-1.1703524437643262,1
1.0811305999692276,0.44552300821227037,2
-1.3587812105152413,-0.8850604025277885,1
0.49506792318080495,-0.9480260135925281,1
0.08792610248083232,1.0723250666132953,0
-0.14147048194011072,1.7797453475851772,0
-0.1657421664207049,0.6751251125817355,1
1.587903006220365,0.2988148231790739,2
-0.3633505985822723,0.320202690685562,1
-0.41386244300234665,0.43744883693782083,1
-0.20468848684387925,-1.023555724257212,1
-0.22941541563899961,-0.3675794753853728,1
1.7104873045286864,-0.004341875684927165,2
1.0599499417993505,0.08227275920584579,2
-0.331693097228385,2.5956592119394,0
-1.1959569847200744,-0.9310395074982548,1
0.009507566016595444,1.2463607900302205,0
-1.2438575540952905,-0.37390310560490947,1
0.28411834783261053,-0.7690808441078021,1
0.961055016339136,-0.8449643434905207,2
-1.0994569853580614,-0.41449262560957256,1
1.2844531341800498,0.5632303525187506,2
-1.053760424738163,-0.2901650199794131,1
-0.9743321972951794,-0.4640019174166815,1
-0.5764610657770979,2.530300399360428,0
-0.19980850474631626,-0.6912507646738694,1
-0.3189948837839335,3.540069454704769,0
-1.2213459550301093,-1.376296297373365,1
2.538071463267057,-0.6959696422374552,2
2.5224439335268887,-0.2462943471067207,2
-1.5536068565645156,-0.7699301571452689,1
1.9505674692735258,-0.2834153506926317,2
-0.4355185903569739,-0.8303022998333571,1
-0.6476864557782762,-0.5795183317555893,1
0.09465170521248334,-1.0704950269046856,1
-0.4123778899706178,-0.8260395013642655,1
-0.4011557246879311,0.29860714879394556,1
-1.5195063153999522,1.7794910877153678,0
0.6481070946976819,-0.677943678335169,2
-0.3389974784766025,0.894320595100633,0
-0.20431002240868748,0.13195117000085987,1
-0.6959483835079909,-0.5676450532676981,1
2.8861118266575,-0.5758269672215403,2
1.145038132918274,-1.3685965653821606,2
-0.8540989785006574,-0.44118898365474946,1
-0.9305296645407779,2.6816571695028033,0
-0.7426581416339963,-0.9376660862118167,1
1.8412730504490848,0.07027481835973745,2
-0.22572030612923435,1.7515448245891174,0
-1.6435039578637165,-0.7129588970946896,1
0.277088489955462,-0.771449778107132,1
-0.32647907724140096,2.8620644196311216,0
1.1907217976670474,-0.9264745492662347,2
-2.1360830623186158,1.5532813601788016,0
-1.7901324128128027,-0.2671393377822803,1
-0.9622791611683192,-1.0651632104024567,1
2.673933473036316,-0.46179881222251884,2
-0.5477442938501172,-0.9302593303869137,1
-0.6502577249941507,-0.6736852614531099,1
0.7523343925259026,-0.903665956616739,2
-1.0881630591381444,-0.09078624986758482,1
-0.13270228168711065,2.4553655950925024,0
0.6544285592933647,-0.22053474798215922,2
1.2477453721522827,0.28647705143261,2
0.387811967573351,1.99364922774959,0
-0.6534975770931407,-0.7639310947709651,1
1.0861131084779496,0.01206112256992814,2
2.2397193974668137,-0.3978876673833207,2
-0.4773090593826746,1.4679284551873473,0
-0.9625802722078481,-1.3006909235598507,1
2.553192322508205,-0.8323720632733062,2
-0.9006740657764793,1.4999722868141787,0
0.7973029275070357,0.7975846707032032,0
-0.5378809300372309,2.6085531037177545,0
-0.2845028829923425,1.9040385216924187,0
-1.057547037672567,0.06566816775061801,1
-1.4407214656587313,-0.0027637308617682963,1
-0.8072297623234364,-1.524901030387903,1
-0.15560720458016095,1.430473274454116,0
-1.2155705193068636,1.081933319857752,1
-0.6541411807650201,1.3151840919405828,0
-0.8172224940665497,2.3309265468814044,0
1.0059877250920815,1.4270317826482197,0
-0.7038968773504889,-0.39498054437162944,1
-2.1128759161286252,0.19684004970584915,1
-0.6809776643737947,0.6331641411271763,1
1.233410399743395,0.6322970078159552,2
-1.0798453172103002,-0.8777745593329099,1
-0.4497514886996409,-0.962950496985863,1
-1.1817271150168744,-0.16016358355064642,1
0.5048370546036298,1.7297434859725844,0
1.9254880861916812,-0.36434041124024286,2
2.7238594430426013,-0.1373588296752389,2
-0.7671374218677794,3.116298560641247,0
-0.37944563988655655,-1.0167580297752847,1
2.9350638669364972,-0.5169065124802764,2
1.8973210490987227,0.15367291168565392,2
-1.7441416062488289,-0.10895537103118313,1
-0.9958738245654073,-0.29922209351688883,1
-1.2071291175062657,3.459741861818727,0
-0.8297089576974744,1.9304236439427067,0
-0.38227378739871565,-1.0658448631371578,1
2.785490151790438,-0.5089786220198942,2
-1.1674500652223596,-0.7537280817368698,1
-0.7430010408348531,3.7919293893100416,0
1.5467084667614892,-0.047673335013428006,2
-0.46233915805068226,-0.4908683984995883,1
2.576940395207401,-0.73547418052617,2
0.04115457954556433,-0.6758133954061973,1
-2.0558238023570206,0.02271257365639739,1
1.399288090273061,3.253894786414851,0
-1.1331761875861877,-0.5401829718533333,1
-2.2304980843955584,-0.5904670260721918,1
-2.3401306757316758,-0.7708825386776655,1
-0.06134065928349786,-0.5597434846655761,1
0.0765485229468562,-0.8390377448496127,1
-0.6739337119426431,0.7785735197364122,1
-0.05648308186082501,2.6782153332275227,0
-0.7985253655947346,-0.8028154005869406,1
-1.606641184549143,-0.6815420055118175,1
0.3693206012313557,-0.7266709321429127,2
0.34455601007725684,-1.1777866663501817,1
-0.14683786450856823,1.8788173956496006,0
-0.0835135934677866,1.1641473459387608,0
-0.904697114630991,-0.965278917717439,1
-0.40946673799646616,2.4917459071696584,0
-2.0009449689823477,-0.1872454715225864,1
0.5181253316340886,2.3124012093304382,0
0.09666083364553157,-0.21628599159163417,1
0.299030132900097,-0.4262972272506296,1
0.8319170161802322,0.4217299113522013,2
-0.6884329098127495,-0.5522438514244579,1
1.635678148874763,-0.7881919193002467,2
0.4369502570598188,0.8932425121354635,0
0.03338431674106956,-1.2161128862627097,1
-0.6748865678072336,-1.0435704955417866,1
0.7592817067096558,-0.7428117344649343,2
2.07666112950178,0.27628124984094254,2
-1.9092340865824893,-0.5005562950167579,1
0.7277618742416868,-1.1227815360308409,2
-1.1067738742747233,3.579122677445211,0
-0.7883794601317246,-0.6162585328410285,1
-2.4405918245574103,0.11041799857437799,1
-0.2930660085464185,-1.0502422159046605,1
-0.15593140592622484,-0.813400677192225,1
-1.230622536708594,-0.6994023880089016,1
0.2092356646533072,1.7001326397511431,0
-1.427764564562778,1.5726712725683718,0
0.3566448767428277,-0.567272977777279,1
0.7080438052356004,0.7683727978376672,2
-0.5855239023488393,-0.7519281391497242,1
-0.8619380110070534,-0.19995209317064402,1
2.7601379652755966,-0.1818461620278421,2
-0.4792764052708234,-0.5415242968970255,1
2.643589478282863,-0.5988971490100861,2
0.0071721681645293455,-1.2440414038243042,1
-1.8393837402393292,-0.027278887848548716,1
-1.3468092625906791,1.0602582045980695,0
-0.4471575940773358,2.1900963512169827,0
0.05604837878671005,-0.8652636410954,1
-1.4910281147872906,-0.741199306480293,1
-2.1883745149055205,-0.37459310981096017,1
-1.6299981100562495,0.22861398187382886,1
-0.8413751860304985,-0.4399619576833971,1
-0.937691368034942,2.8434979158984017,0
-0.1397311519740224,-0.6777392489406695,1
-0.6968442844499045,2.0804357470584773,0
2.1669491410075903,-0.518181342363024,2
-1.4205911404115894,-0.41765633620337644,1
0.321944750445189,1.2409465043538088,0
-0.4105569206205883,0.8007030248628052,0
-1.7065716573287544,-0.9848507371001046,1
1.084668495643212,0.19891757319446465,2
-1.2194355010996443,-0.14636192939966425,1
2.7651122919027196,-0.018475913622061302,2
-1.0362683965992074,-0.6409912586015988,1
-1.1780381486340108,-1.0123377892888852,1
-0.7859594403685902,-1.0297965881554871,1
-0.25731888726165103,-1.0477309449524876,1
0.8079611654134381,-0.6189068859137967,2
-0.9696187116436855,3.2483369181561375,0
-0.6531618976202761,-0.9624224794467172,1
-1.2175561981671414,3.613509988183384,0
3.3419596973779324,-0.4460354756890424,2
-1.426696344029635,-0.8210796965690218,1
2.1165409573929055,-0.13953730890713034,2
-0.14140335684617034,-1.5782809649953522,1
-1.5214610552341234,0.12763491000253616,1
-1.7044605958719092,-0.4044199775308348,1
0.22805345396919202,3.2074522109372294,0
0.05274197635363765,2.6203900871782166,0
-0.656120599162511,-1.205979002765587,1
-0.945470856969632,-0.9081094994018145,1
-0.6562682753342963,-0.4350897799361722,1
0.46447177099327935,-1.1455533754114184,1
2.677000070203032,-0.41474963725529224,2
-1.6119333930490538,-0.694227659837368,1
-1.5820177653555498,-0.6558886093242245,1
-1.263020478622238,-0.27643129883552564,1
1.060162927396899,-0.8273389807437833,2
-0.07752094087216806,-0.674412689498502,1
-0.5901698105388348,-1.2314889017124628,1
-1.511965793799257,-0.8147373960486669,1
0.021704476698553108,-0.6525656271499545,1
0.190114982987673,-1.0723817547125856,1
1.3020281043728696,1.5609335972867542,2
-1.5172016645767559,1.984064842402844,0
1.258843068134073,-1.2272783570656036,2
-0.8821160806537208,-0.8088419898031176,1
0.9584933347030562,-1.4452085012597293,2
-1.2925725184308687,-0.8018169854249669,1
-0.02953541582431925,-0.546777683571468,1
-0.47309581372600273,0.24731642145086952,1
0.17847090764944074,0.36215552605684537,1
-1.6109189682867653,-0.4892057995548604,1
-0.17965868153412637,-0.6912316610670834,1
-1.1625641155527013,-1.1002336726304798,1
-0.23872487179037666,-1.463823352851334,1
0.26019651564138485,0.6770889554603032,0
2.569693079475614,-0.5128698103156974,2
-2.030112876061021,0.3082751413265112,1
2.579639009257128,-0.0761885827947374,2
-0.4181432362902997,-0.2364902110181955,1
-0.4663169945938294,-1.0707400588826381,1
1.4998013531274272,0.11181564853065114,2
0.22091776919867123,1.7847594667523357,0
-1.7295790026375641,-0.6596027920420782,1
0.08277549700063225,0.8764201110496478,0
0.63793093526424,-0.8396089768380504,1
0.36804198156158213,-1.7083135508533878,1
-0.7412510083458765,-0.868418077018502,1
2.384451783242303,0.9649254251568625,2
-1.5763572285583394,-1.0265433046347194,1
-0.23729474595196953,0.5830949417671177,1
1.768853422704581,-0.21683705056556948,2
-0.9938775196393971,-0.9039723346729177,1
-0.26041013134113333,-0.527641430338994,1
1.633656179332414,-0.09516988555496149,2
-0.45775836279933496,-0.5829443816745252,1
0.04464770961868369,2.052502211969268,0
0.5870155628737475,1.6315052741980691,0
2.145849029629748,-0.5594855712602658,2
-0.16390283343717713,-0.6927931806757776,1
0.41682045389088684,2.50109807474568,0
1.9547034913148122,-0.31583686177413267,2
-0.3533427833518342,-0.7568232660820485,1
-0.8161087283481159,-0.5211661232315983,1
0.026208986330917464,1.3739254909261533,0
-0.6107865882996771,-0.10725426437215653,1
-1.2925065286459672,-0.7570637462189562,1
-1.207113323358762,-0.5528027434531264,1
-0.480508518218084,-1.3588132251174532,1
2.299303275884038,-0.0726773535485849,2
-0.010733147991375754,0.0032694771731083283,1
-0.6443211630208148,-0.8598923799384184,1
-0.2505061935851018,-1.4277504319426069,1
2.170759142934333,-0.21973166292220264,2
0.4406185998194628,-1.149830020928144,1
2.2094053347065357,-0.2519618799821085,2
-0.7537429683934143,2.647171904768331,0
0.17153011824291264,2.638600746771235,0
-0.20121626818280436,-0.3826759283683028,1
2.095627051896269,-0.2530532127173036,2
-1.0399140703107728,-0.44668941343474833,1
-1.1464383848527535,1.4019940941194164,0
-0.5171985716661675,-0.33450381415468106,1
-1.1003832807474052,-1.2160282237573283,1
2.3896074492122263,-0.42650816140318076,2
-0.9510016644964054,-0.23601027988841006,1
-1.8628529453635216,-0.46175251167302944,1
1.1956202655828385,-1.4000807198488558,2
-1.0120104470209832,-0.9139813640381409,1
2.308861058577094,-0.4697547474574592,2
0.3394108625741605,0.1301740746769616,1
0.05710302310738106,0.6325204735691561,1
0.36376042863570074,-1.4694702534615194,1
-0.49053449919864317,-0.727235095247814,1
0.9146811939275659,-1.0744326685991648,2
1.7412654350242598,0.32330632765670875,2
-0.4541641328778615,-0.6436939077712389,1
-1.0177945655311613,-0.526196788315317,1
-2.1816814443646035,-0.4523235090423975,1
-1.2473042066146194,-0.44237617833460796,1
-0.6604306935690575,-0.4639558006815295,1
-0.21717533428583152,3.2353470578801375,0
-1.3896627297948765,0.09001563416727978,1
-2.062258573487673,-0.5830946967346633,1
-1.983623048048352,-0.31369714495112483,1
0.9524437509172814,-1.0982366325387654,2
-1.1479983730357801,0.8172034654082672,0
0.618201058621348,-1.2334377680095403,1
-2.213700632246669,-0.5619644915915123,1
0.04073260141850818,-0.7819501364363959,1
1.0901906381098059,0.05223526824516327,2
0.9406825888995931,2.1142968053181144,0
-0.6953654415723524,-0.32104656489659,1
0.11043213105877435,1.5483657125455574,0
0.11877886651623033,0.7108231317988313,0
0.02258602943554703,-0.4346433799742097,1
-0.3926341989171953,2.4587270531739955,0
3.2875486973517885,-0.5409479955257899,2
-0.486156255522525,1.796223546664594,0
0.45421595088574757,-1.0203538537259884,1
0.016988714314094617,2.304902352224172,0
-1.0290651040085015,-0.85611856500388,1
0.1393496282074103,-1.309687109324056,1
0.5339591338854227,1.0147181968036703,0
-0.9756201021899985,-1.207059831519433,1
-1.7815814460042014,-0.2860078549960834,1
-0.10011220772705089,-1.2017389765836974,1
-1.4460095863907274,-0.5458415697724179,1
-0.3772963808861984,3.254015946479307,0
-0.8656581624799642,-0.9071646493468183,1
-0.5344665798864562,-0.4883606542977754,1
-1.1870676983730775,-0.2684104018536908,1
-0.7545826037745278,-1.3335317980102401,1
0.28573920032969796,-1.382132084413138,1
-1.0982435599477862,-1.1402039097904089,1
1.2895995115274936,-0.8200523227885642,2
0.070217133631141,1.7805829303571261,0
-1.6064587433707709,-0.5187051404295181,1
-0.2603063093110813,-0.6224263641066363,1
-1.2003438824415085,-0.1822533631365786,1
-1.3703985664749145,-0.10894491357763207,1
-0.11646065439666921,-0.9144540100926092,1
0.574751441386256,1.1980575098195358,0
0.6629857719136163,-0.9367265277351065,1
0.03781821568157698,0.5235940307146768,2
0.4667122757161842,0.7210429379104656,0
-0.45697171447429985,-1.239079571825118,1
-1.0798410541185623,-0.4346076441262382,1
1.6863040523870023,1.2794698938225892,2
0.1381719332232386,2.080719575011616,0
2.7586155803732986,-0.3323536177591755,2
0.2303726930233276,-0.9258438277810586,1
-0.848739403954542,1.3813581941985402,0
-1.105420733799276,-1.2431851127422069,1
-1.4594269909532531,-0.5741864994278242,1
0.019562896431901913,0.690154552395144,1
-0.45177175406875236,2.7090254943587793,0
-0.6887762600527713,-0.36535940451886517,1
0.07125482205672297,3.5061478694345385,0
-0.364014838619993,-0.6798911530135275,1
-0.6451338118658508,-1.2164791245242264,1
-1.5058885756388196,-1.1689854571018143,1
-0.9643170534436025,-0.8761293733486248,1
0.005130789641972989,2.8353739387178294,0
-1.3848052379136517,0.041649802805488655,1
-0.33159797313183215,-1.2404780826571475,1
-0.09211205272981661,0.26251025177640286,1
-0.23462452170451456,-0.4504729444389808,1
1.5559314499272774,0.14622677715727678,2
1.0892769957736566,-0.09086215603688036,2
-0.29761213197296166,-0.673906150427039,1
2.224832127206197,-0.31319756504788665,2
0.7394825786924002,1.2788195724248623,0
1.7280716231397437,-0.2556993282704645,2
0.04212247498844832,-0.90107536844948,1
2.7181996836775384,-0.11196195755614262,2
-0.6380955242553091,-0.7234275642011209,1
1.5766282499130542,-0.30367948001329037,2
-0.8735323747050276,-1.1136444837017354,1
-1.6482280942008947,1.4189725765571068,0
-0.3329971390711431,-0.20691664055598455,1
2.373824895579531,-1.3587601050751474,2
0.0543850026642614,1.9731657377435758,0
2.4538187455451363,-0.4577499437596833,2
0.2373488099797955,-0.8251659687654664,1
-0.30418131183613073,1.0961625444829435,0
3.1699350431666873,-0.5502393107053728,2
-0.4005273644865823,0.4969256180969522,1
0.21083617244564304,-1.0165121354360303,1
0.3272661259922349,0.8977243419258883,2
0.05531724327446688,-0.9849312196915875,1
-0.3509203309244238,1.0200902586955898,0
-0.4901635955154413,-1.0007656526614381,1
0.526673797594042,1.744758330665941,0
2.5556851425000766,-0.04835351137183966,2
3.3072514515604987,-0.7986711524278182,2
0.18539114010482663,0.6255726738049785,0
-0.4212972812300526,-0.9755486633127428,1
2.5914092645167126,-0.058046989458584455,2
0.5854888470427789,0.45892185554655107,0
-2.2346669018016057,-0.5613651890071041,1
2.4911916561069503,-0.12948606783274333,2
0.7105932707431041,-0.23131849219781717,2
2.905036053606054,-0.7302064903387684,2
0.3956817108814497,-1.1866568731801137,1
0.10632966671040738,-0.6722328151771721,1
-0.7162622831563847,-0.9196726591210064,1
0.5386785476156938,-0.5928031237423762,2
-1.9124952122707197,-0.17042921881231188,1
0.044833797257967295,0.5874442583833644,1
-0.08502002242367099,-1.2212680560105,1
-1.4228231151788742,-0.7389667023156993,1
-2.432385084487764,-0.5583348335992986,1
0.1120157925741166,2.0019243022020317,0
0.3636710256215495,-1.1661305327080755,1
-2.0742914360296374,0.11189328183609051,1
-0.6779612763904124,-0.5276959560500238,1
-0.18391147702961763,2.6800946578176577,0
-0.6948220678642693,-0.4860528328715236,1
2.3077619056470935,-0.4929748302807912,2
3.014954971647899,0.8028538560140519,2
-0.5247206270041572,-0.8215672384553733,1
-0.500178936808078,0.4353682162160175,1
-0.1992566497430196,-1.0534352361258958,1
-0.31706221633033466,1.3642019663403493,0
-0.042171036928122616,-1.269234069903077,1
-0.31900726415114233,-0.8671984139566226,1
-1.458364795471496,-0.1594836830669526,1
2.6626075796029296,-0.5660517716609746,2
-1.5921073108275656,-1.0484192719858265,1
1.7303170992045942,-0.04171803312290429,2
-1.1026585820947115,2.5650360034012483,0
-1.8488917583453168,-0.9852931493031307,1
-1.7445655211805453,-0.22865304559129054,1
-0.7976783378573968,-0.7257559061364413,1
2.3490219851817487,0.15958827023901084,2
-1.3532587255590338,-0.8089521683604879,1
-0.7279758250786547,-0.545729058243898,1
-0.24401148915000376,2.9888445937292585,0
-0.02667625011926789,-0.5622740995290166,1
3.19553182343153,-0.7950503938680644,2
-0.27562057010695545,-1.6313987073087624,1
1.2510736409654073,0.8578966649216319,2
-0.8041522222584706,-0.19826267683732485,1
0.11709839213982814,2.495398631899557,0
3.1898286360440022,-0.33289833813400677,2
2.48699354182332,-0.4530995746042251,2
2.33394923382458,-0.4426684606969273,2
-0.47835004763335803,1.0801278057582187,0
-1.9824579086211886,-0.2492583369975771,1
0.4599577712437218,-1.1734871478454783,1
-1.2558807209393972,-0.07244586643844057,1
0.3637835173399469,-1.435521147576044,1
0.0705171471630648,2.285689892365319,0
-1.4440128370608907,-0.2234136539378468,1
0.31849538147272405,1.6305545681054228,0
-1.1759571692846296,1.4533584122536602,0
-1.2315822899486903,-0.33742970960770907,1
0.38691752236078947,-1.1050484816892625,1
0.44058853930456465,-1.1945045768323193,1
-0.007470962424538828,-1.1230120458409063,2
-1.1011384656543912,-0.3496568376679667,1
1.4229743851602543,-0.13976515436862863,2
-0.9564388933214539,-0.8215001899994523,1
-1.4791089587893043,-0.4669023358786208,1
0.7075796523949427,2.2426613551159287,0
-0.6762367394988612,2.1060354461798707,0
0.5222081896005497,-1.5647407400190323,1
-0.167708073049093,1.778309030785,0
-1.330957254006315,-0.9918870727954789,1
0.1640887296656459,-0.9997354760835404,1
0.6367311135764405,-1.251328609532009,1
-0.7953001477274472,-0.4758581492025553,1
-1.2303514407117484,-1.1565015856631196,1
-0.007868823770844437,-1.0684501944301088,1
1.571713470773998,0.05966318435881003,2
-1.0085499866567105,-0.2806128685468603,1
0.13267219214100096,-0.7668915955640027,1
-0.9249486058200876,-1.0797307228571444,1
-2.055846834595235,-0.7911825888095037,1
2.8837740226309303,-0.3195931421452628,2
0.8093845083636216,-0.5850935802617602,2
-0.04811520014175549,-1.7377394337282188,1
-0.7023417220490797,-0.9621186470066665,1
-0.3449436706702962,-0.5657477582402893,1
-0.5019387796766205,1.1234206750887032,0
0.12918120448343862,-1.3272963752840112,1
0.6810752176558413,-0.7014073182600019,1
0.033104594573814455,-0.9269591490450831,1
0.030364946171585718,-0.4744252335395822,1
2.866785439020438,-0.6557277958572771,2
0.28542072769268706,0.39031585483585424,1
-0.004164073750119757,0.996655620094357,0
1.5399749266792349,-0.3682482474935692,2
-1.3781472019453378,-0.6456831972378662,1
0.32455799873809493,-1.331333859495862,1
2.0533287382179766,-0.40723655622571836,2
1.2573419329916422,2.06544360745679,0
-0.5079147452324231,-0.2441748269244618,1
-0.12423435963909957,-0.42379429305883953,1
-0.6671837013306474,2.1080417734649637,0
0.9642538957713304,-0.8571364562599115,2
-2.286560254200896,-0.3122647819032416,1
1.551262631359749,-0.32690712655111864,2
-0.7933664226460486,1.9012622821352652,0
0.35746671429763427,-0.9138164011674709,1
1.2779933915979707,0.3855512535538694,2
-0.16039851838908994,-0.6707224371648854,1
1.1602922369521496,-0.9160044122392214,2
-0.9537946377220237,-0.6785226968309169,1
-0.674621722665327,0.5833215823938601,1
-0.6215880608150157,-0.3201787018350938,1
-1.020114300382035,-0.3257684686021233,1
0.27337692257172463,1.5596000570373176,0
2.4108193517885375,-0.5644677677736107,2
0.26207214612931384,1.2354798135194807,0
0.9637981012060638,-1.2389499522616252,2
2.2175272481300157,-0.16966323224091576,2
-0.11041538811541836,-0.9704368658990525,1
-0.4868496306947478,-0.6308285516617694,1
-0.5114488715483769,-0.9590384442886881,1
1.464298184818716,0.054515964926321804,2
0.5085802518978301,-1.1753816087810556,2
1.0832865635664135,-0.9299930791027722,2
2.1623328766038785,-0.7427366007910953,2
-0.23858454758135902,-0.6399871591649597,1
-1.068457194092883,3.013508049600719,0
0.30111309519230717,-0.6699747882174358,2
-0.2081589845510589,0.12687083019945913,1
-1.6130705435019035,0.06525530543963882,1
2.585365930409231,-0.33211176998727476,2
1.3876654318945256,-0.19774591703679228,2
0.48553806847312875,-1.246113632314761,1
-0.8047353844647791,-1.211204868695164,1
-0.9957068532373903,-0.8076253026472464,1
0.8315237017938905,1.3751425207876204,0
0.14803343912167635,0.5205822343205615,1
-0.15166173850186412,-1.1304488290044215,1
-0.32988346798071844,-0.9031663606811576,1
-0.5223191316910631,0.6747429987107203,1
-1.5415212356739363,-0.313816113743654,1
0.7232227428242337,3.05564764302686,0
0.43062719247281683,2.5914756429926142,0
-0.09911146571549377,-1.259585064389148,1
-1.3829421910094808,-0.6456417545315426,1
-0.13692842783030415,-1.0035335924021984,1
-0.6240675024500684,0.02207422800090384,1
-1.6055898124376962,-0.23399551910938035,1
0.6910620843771719,1.4840410727038396,0
1.9593905298114491,-0.5080727026979034,2
0.1350696161405606,-1.002959341853656,1
-1.6347981632348758,-0.6443920835924432,1
0.6883706691221115,-1.0392261310781234,1
1.03203783903722,-1.3002406662270665,2
-0.591789667615904,2.6001579044243845,0
0.16579819393300027,2.1573186770435586,0
0.19745925304866332,-0.2598245905442141,1
1.9157887584769846,0.07364807863543255,2
-0.11122224065784961,2.4401632826623145,0
-0.4173813721015664,-0.9717433220482204,1
1.5322496119613036,-0.1388502194099731,2
0.1963107980632122,-0.7186821423321001,1
2.05636163188747,0.23765888777026295,2
-0.9095904671285214,2.483174060828402,0
-0.6262050081051975,1.001154415662887,0
-1.4360878031592355,-0.27596985087065184,1
-0.5301201522888237,-0.733270913938709,1
0.03147770432930637,-0.8701515276993703,1
-0.23988823451949176,2.0208352873181425,0
3.2753740374385694,-0.42781792238633126,2
-1.0747324808605219,-0.7289972635423261,1
-1.428054838886392,-0.4742921355967644,1
-0.9082340643535348,-1.5138456434384815,1
1.066236116069175,-1.093379134727283,2
2.0671663327094008,-0.002272805287642105,2
-0.38743800662401573,-0.7157824426651719,1
0.6348252805812095,-0.45291687569612915,2
-1.8269161296771579,0.13573166232146575,1
0.1979260286033127,-0.5492338822057422,1
1.7229254243422218,0.030454869562665965,2
0.13298172910013192,0.48027645019036297,1
-1.15820451219023,-0.29579507470372834,1
1.905691426470418,0.6539058244351738,2
-0.8315800626337029,-0.6111885115745842,1
2.5038566655575405,-0.55260435324996,2
-0.7933688703548444,-0.7142369595950293,1
0.3062884885497918,1.237892927819655,0
1.8501780310111728,-1.5089090202463575,2
2.117432367318357,-0.29161746158904733,2
-0.8679194561942908,-0.5113475851820947,1
-0.8267321397368639,0.6724292653984613,1
-0.34070878876274496,-0.9177423864791153,1
-0.9352937988495775,-0.8503949227218667,1
0.11494352941622873,2.7224551682274662,0
0.34205161749476576,0.6950904275692206,0
-0.8511572027388902,-0.5168799944694928,1
2.7061457204868486,-0.75884158937289,2
-0.5365224890333742,-0.4978394496934939,1
-2.026629628861565,-0.08343635150984732,1
-0.3299370648320002,-0.11537505826306972,1
0.2976838932993874,-1.129374043978042,2
1.764138103539409,0.17750581251691896,2
2.468946219267914,-0.4888664362565655,2
-2.5335863772030995,0.43118697001199147,1
-0.3866124373191543,1.9885217146557526,0
0.3563702977573308,1.3835465040888064,0
-0.5933905032284597,0.48539658721904005,1
1.299764562259168,0.15348919786899984,2
-0.4008882838890917,1.9216934002467017,0
2.060058410403316,0.7233720211867871,2
-1.586932098572251,-0.26063501351164536,1
-1.864051308376496,0.06780080897445463,1
-1.0005625975920327,-0.8062984740027201,1
2.6772787100667883,-0.11231862841076953,2
2.6915983503712697,-0.21417786753537874,2
1.4198727194281815,-0.2669264546928644,2
-0.9861851182941167,2.6158173892142758,0
1.6640376490702542,0.0949601183077199,2
-0.22852020450139654,0.011825635520909665,1
-0.9306959321472884,3.3930896989526165,0
-1.3782703625561366,-0.0583082835301083,1
-1.257914360353849,-0.1671100724301197,1
-0.8916875043298095,3.5023225224833863,0
-1.1840172885840365,-1.2310826601653788,1
-0.2182230407575938,0.7773708546439801,0
1.213274568180937,-1.0469921875063648,2
-0.14842346379767063,-0.79751436262049,1
0.7248036686710625,2.727081893284788,0
-1.017148332174165,-0.3374471289138639,1
2.408210023842652,-0.3212032994524603,2
2.5525945596356743,-0.07357251306751501,2
0.3989474275310539,1.3035517537296404,0
-0.802400362837084,-0.4887233109301719,1
-1.153514160903918,0.43707528743287927,1
2.6308816910249555,-0.3288991419389666,2
0.27172630939091724,-0.8453906118674089,1
-0.3200000420537778,-1.079185166852028,1
-0.4422386638293094,2.8981573556339906,0
0.14196198509895902,0.16688343911048087,1
-3.146333911241278,0.5456743679907058,1
